"","logSalePrice","GrLivArea","LotArea","Neighborhood","Age","StreetAlley","RemodSinceBuilt","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearPark","IsNearRailroad","BsmtQual","RoofStyle","OverallQual","OverallCond","ExterQual","Exterior1st","BsmtExposure","Rate","BldgType","MSZoning","Foundation","TotalBsmtSF","Heating","KitchenQual","Fireplaces","GarageQual","GarageCond","GarageFinish","GarageCars","KitchenAbvGr","PavedDrive","EnclosedPorch","SaleCondition","ScreenPorch","HouseStyle","BsmtFullBath","FullBath","FireplaceQu","Functional","TotRmsAbvGrd","BedroomAbvGr","HeatingQC","CentralAir","MSZoning_Int"
"354",5.30124708863621,1802,7588,"Crawfor",86,1,30,0,1,0,1,0,0,0,2,"Gable",7,6,3,"Stucco",1,5.08245,"1Fam","RL","BrkTil",793,"GasA",3,1,2,3,"Unf",1,1,3,40,"Normal",0,"2Story",0,1,4,8,9,4,4,1,6
"355",5.30425349686627,1598,9171,"Gilbert",2,1,1,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",3,5.08245,"1Fam","RL","PConc",848,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2,4,8,7,3,5,1,6
"356",5.33645973384853,1494,9236,"CollgCr",9,1,0,1,1,0,1,0,0,0,4,"Gable",6,5,3,"VinylSd",4,5.08245,"1Fam","RL","PConc",1479,"GasA",4,0,3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,0,8,6,3,5,1,6
"357",5.34635297445064,1762,9930,"CollgCr",4,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",1,5.08245,"1Fam","RL","PConc",826,"GasA",4,0,3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2,0,8,6,3,5,1,6
"358",5.35218251811136,2287,15593,"ClearCr",53,1,0,0,1,0,2,0,0,0,3,"Gable",7,4,4,"BrkFace",1,5.08245,"1Fam","RL","CBlock",1304,"GasW",3,1,3,3,"Fin",2,1,3,114,"Normal",0,"1.5Fin",0,2,3,8,7,3,3,1,6
"359",5.36838916920105,1846,13377,"CollgCr",0,1,0,0,1,0,2,0,0,0,4,"Hip",6,5,4,"VinylSd",1,5.08245,"1Fam","RL","PConc",1836,"GasA",4,1,3,3,"RFn",2,1,3,0,"Partial",0,"1Story",1,2,4,8,7,3,4,1,6
"360",5.3747483460101,1995,11250,"CollgCr",11,1,1,0,1,0,2,0,0,0,4,"Gable",7,5,4,"VinylSd",3,5.08245,"1Fam","RL","PConc",930,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,2,3,8,8,4,5,1,6
"361",5.37839790094814,2345,16560,"Crawfor",74,1,18,1,1,0,1,0,0,0,4,"Gable",6,8,3,"Wd Sdng",1,5.08245,"1Fam","RL","BrkTil",952,"GasA",3,1,3,3,"Unf",2,1,3,0,"Normal",0,"2Story",0,2,4,8,9,4,3,1,6
"362",5.39794000867204,2784,16692,"NWAmes",28,1,0,1,1,0,1,0,0,1,4,"Gable",7,5,3,"Plywood",1,5.08245,"1Fam","RL","CBlock",1392,"GasA",4,2,3,3,"RFn",2,1,3,0,"Normal",440,"2Story",1,3,3,8,12,5,3,1,6
"363",5.40140054078154,1618,16163,"NridgHt",2,1,0,0,1,0,2,0,0,0,4,"Gable",8,5,4,"VinylSd",3,5.08245,"1Fam","RL","PConc",1618,"GasA",4,1,3,3,"Fin",3,1,3,0,"Normal",0,"1Story",0,2,4,8,6,2,5,1,6
"364",5.40993312333129,2315,15600,"Crawfor",56,1,13,0,1,0,1,0,0,0,4,"Gable",5,7,3,"Wd Sdng",1,5.08245,"1Fam","RL","CBlock",1168,"GasA",3,3,3,3,"Fin",1,1,3,0,"Normal",192,"2Story",1,2,4,8,9,4,4,1,6
"365",5.41830129131975,1624,12461,"NoRidge",12,1,1,0,1,0,2,0,0,0,4,"Gable",8,5,4,"ImStucc",1,5.08245,"1Fam","RL","PConc",1624,"GasA",4,1,3,3,"RFn",3,1,3,192,"Normal",0,"1Story",1,2,2,8,5,2,5,1,6
"366",5.42813479402879,2295,13346,"NoRidge",14,1,8,1,1,0,4,0,0,0,4,"Gable",7,5,4,"HdBoard",1,5.08245,"1Fam","RL","PConc",1095,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,2,3,8,9,4,5,1,6
"367",5.42894429003557,2214,10566,"CollgCr",7,1,0,1,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd",3,5.08245,"1Fam","RL","PConc",1090,"GasA",4,1,3,3,"Fin",3,1,3,0,"Normal",0,"2Story",1,2,3,8,8,3,5,1,6
"368",5.55191697936517,2473,12292,"StoneBr",0,1,0,1,3,0,4,0,0,0,5,"Hip",9,5,4,"VinylSd",4,5.08245,"1Fam","RL","PConc",1094,"GasA",4,1,3,3,"Fin",3,1,3,0,"Partial",0,"2Story",0,2,4,8,11,4,5,1,6
"369",5.55861138327,2576,12438,"StoneBr",0,1,0,1,1,0,1,0,0,0,5,"Hip",8,5,5,"VinylSd",1,5.08245,"1Fam","RL","PConc",1234,"GasA",5,1,3,3,"Fin",3,1,3,0,"Partial",0,"2Story",0,2,4,8,10,4,5,1,6
"370",5.72835378202123,2698,16052,"StoneBr",0,1,0,1,1,0,4,0,0,0,5,"Hip",10,5,5,"VinylSd",1,5.08245,"1Fam","RL","PConc",1850,"GasA",5,1,3,3,"RFn",3,1,3,0,"Partial",0,"2Story",1,2,4,8,11,4,5,1,6
"371",5.79588001734407,3627,35760,"NoRidge",11,1,1,1,1,0,4,0,0,0,5,"Hip",10,5,4,"HdBoard",4,5.08245,"1Fam","RL","PConc",1930,"GasA",4,1,3,3,"Fin",3,1,3,0,"Normal",0,"2Story",1,3,3,8,10,4,5,1,6
"372",4.83250891270624,715,10914,"NAmes",77,2,21,0,1,0,1,1,0,0,3,"Hip",3,3,3,"Wd Sdng",2,4.87365217391304,"1Fam","RL","CBlock",715,"GasA",3,0,2,3,"Unf",2,1,1,75,"Normal",112,"1Story",0,1,0,8,4,2,2,0,6
"373",4.93196611472817,869,5900,"BrkSide",83,1,35,1,2,0,1,0,0,0,4,"Gable",4,7,3,"Wd Sdng",1,4.87365217391304,"1Fam","RL","PConc",440,"GasA",2,0,0,0,"NoGarage",0,1,3,0,"Normal",0,"1Story",0,1,0,8,4,2,3,1,6
"374",4.96142109406645,1456,7585,"Edwards",58,1,2,0,1,0,1,1,0,0,2,"Gable",5,3,3,"MetalSd",2,4.87365217391304,"1Fam","RL","CBlock",810,"GasA",3,1,3,3,"Unf",1,1,2,0,"Normal",0,"1.5Fin",1,1,3,8,7,4,2,1,6
"375",5.02118929906994,864,7200,"OldTown",56,2,0,0,1,0,1,0,0,0,3,"Gable",4,5,3,"MetalSd",1,4.87365217391304,"1Fam","RM","CBlock",576,"GasA",3,0,3,3,"RFn",1,1,3,0,"Normal",115,"1Story",0,1,0,8,5,2,5,1,5
"376",5.05307844348342,1048,6380,"BrkSide",84,1,28,0,1,0,1,0,0,0,3,"Gable",5,6,3,"MetalSd",1,4.87365217391304,"1Fam","RM","BrkTil",993,"GasA",3,1,3,3,"Unf",1,1,3,116,"Normal",0,"1.5Unf",0,1,4,8,5,2,3,1,5
"377",5.06818586174616,833,5400,"OldTown",52,1,46,0,1,0,1,0,0,0,3,"Gable",5,7,3,"MetalSd",1,4.87365217391304,"1Fam","RL","CBlock",833,"GasA",4,0,3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,0,8,4,2,5,1,6
"378",5.07736790528416,1654,8927,"Sawyer",29,1,0,0,1,0,1,0,0,1,0,"Gable",6,6,3,"VinylSd",0,4.87365217391304,"Duplex","RM","CBlock",0,"GasA",3,0,3,3,"RFn",2,2,3,0,"Normal",0,"1.5Fin",0,2,0,8,10,4,3,1,5
"379",5.11394335230684,1204,3701,"StoneBr",19,1,0,1,1,0,1,0,0,0,4,"Gable",8,5,3,"HdBoard",1,4.87365217391304,"TwnhsE","RL","CBlock",1191,"GasA",3,0,3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,2,0,8,5,2,3,1,6
"380",5.12385164096709,1578,9490,"NAmes",65,1,9,0,1,0,1,1,0,0,3,"Gable",6,7,3,"Wd Sdng",1,4.87365217391304,"1Fam","RL","CBlock",806,"GasA",2,2,3,3,"Unf",1,1,3,32,"Normal",0,"1.5Fin",1,1,3,8,5,3,3,1,6
"381",5.14301480025409,1566,6000,"OldTown",82,1,26,0,1,0,1,0,0,0,3,"Gable",5,7,3,"MetalSd",1,4.87365217391304,"1Fam","RM","PConc",816,"GasA",4,0,3,3,"Unf",2,1,3,296,"Normal",0,"1.5Fin",0,1,0,8,7,5,5,1,5
"382",5.14612803567824,898,8400,"NAmes",38,1,0,0,1,0,1,1,0,0,4,"Gable",5,6,3,"HdBoard",4,4.87365217391304,"1Fam","RL","CBlock",833,"GasA",3,0,3,3,"RFn",1,1,3,0,"Normal",0,"SFoyer",1,1,0,8,6,3,4,1,6
"383",5.17318626841227,1576,6240,"BrkSide",78,1,22,0,1,0,1,0,0,0,3,"Gable",5,6,3,"MetalSd",1,4.87365217391304,"1Fam","RM","BrkTil",1042,"GasA",3,1,3,3,"Unf",1,1,3,0,"Family",0,"1.5Fin",0,1,4,8,8,3,5,1,5
"384",5.19451434188247,1967,9662,"Sawyer",29,1,0,1,1,0,1,0,0,0,4,"Gable",5,4,3,"Plywood",1,4.87365217391304,"Duplex","RL","CBlock",1967,"GasA",3,0,3,3,"Fin",2,2,3,0,"Normal",0,"1Story",0,2,0,8,10,6,3,1,6
"385",5.19728055812562,1024,10533,"NAmes",50,1,0,1,1,0,1,0,0,0,3,"Hip",6,6,3,"VinylSd",1,4.87365217391304,"1Fam","RL","CBlock",1008,"GasA",4,2,3,3,"Unf",1,1,3,0,"Normal",280,"1Story",1,1,3,8,5,2,3,1,6
"386",5.25042000230889,1641,9600,"OldTown",81,2,65,0,1,0,1,0,0,0,3,"Gable",7,7,3,"Wd Sdng",1,4.87365217391304,"1Fam","RM","BrkTil",728,"GasA",5,1,2,3,"Unf",2,1,3,234,"Normal",0,"2Story",0,1,4,8,6,3,5,1,5
"387",5.26245108973043,1773,10800,"NAmes",45,1,31,0,1,0,1,0,1,0,3,"Gable",6,6,3,"HdBoard",1,4.87365217391304,"1Fam","RL","CBlock",1313,"GasA",3,2,3,3,"RFn",2,1,3,0,"Normal",144,"1Story",1,2,3,6,6,3,3,1,6
"388",5.2718416065365,1499,12438,"CollgCr",11,1,0,1,1,0,1,0,1,0,4,"Gable",6,5,4,"VinylSd",1,4.87365217391304,"1Fam","RL","PConc",781,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2,3,8,6,3,5,1,6
"389",5.27357994567621,1301,7200,"Somerst",0,3,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",1,4.87365217391304,"1Fam","FV","PConc",1293,"GasA",4,1,3,3,"RFn",2,1,3,0,"Partial",0,"1Story",1,2,4,8,5,2,5,1,4
"390",5.29336255471145,1720,11645,"CollgCr",2,1,0,1,1,0,2,0,0,0,4,"Gable",7,5,4,"VinylSd",1,4.87365217391304,"1Fam","RL","PConc",860,"GasA",4,0,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2,0,8,7,3,5,1,6
"391",5.29446622616159,1576,8125,"Somerst",0,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",1,4.87365217391304,"1Fam","FV","PConc",770,"GasA",4,0,3,3,"RFn",2,1,3,0,"Partial",0,"2Story",0,2,0,8,6,3,5,1,4
"392",5.30783820415656,1737,8581,"CollgCr",0,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",2,4.87365217391304,"1Fam","RL","PConc",851,"GasA",4,0,3,3,"RFn",2,1,3,0,"Partial",0,"2Story",0,2,0,8,7,3,5,1,6
"393",5.32407657973949,2049,21533,"CollgCr",10,1,1,2,1,0,0,1,0,0,4,"Gable",7,5,4,"VinylSd",1,4.87365217391304,"1Fam","RL","PConc",1065,"GasA",4,1,3,3,"Unf",2,1,3,0,"Normal",0,"2Story",0,2,3,8,9,4,5,1,6
"394",5.33041377334919,1588,10264,"CollgCr",7,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",3,4.87365217391304,"1Fam","RL","PConc",1588,"GasA",4,0,3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,2,0,8,6,3,5,1,6
"395",5.33041377334919,1755,9468,"CollgCr",7,1,0,2,1,0,4,0,0,0,4,"Gable",6,5,3,"VinylSd",2,4.87365217391304,"1Fam","RL","PConc",840,"GasA",3,1,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,2,3,8,7,3,5,1,6
"396",5.35218251811136,2008,7800,"Edwards",58,1,54,0,2,1,1,0,0,0,3,"Gable",5,8,3,"MetalSd",1,4.87365217391304,"1Fam","RL","CBlock",896,"GasA",5,0,3,3,"Unf",1,1,3,0,"Normal",0,"2Story",1,3,0,8,8,3,5,1,6
"397",5.39794000867204,2654,11029,"NWAmes",38,1,16,1,1,0,2,0,1,0,3,"Gable",6,7,3,"HdBoard",2,4.87365217391304,"1Fam","RL","CBlock",1054,"GasA",4,1,3,3,"Unf",2,1,3,0,"Normal",222,"2Story",1,2,4,8,9,4,3,1,6
"398",5.42488163663107,1939,10728,"Somerst",0,1,0,0,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd",2,4.87365217391304,"1Fam","FV","PConc",1095,"GasA",4,1,3,3,"RFn",3,1,3,0,"Partial",0,"2Story",0,2,4,8,8,3,4,1,4
"399",5.43933269383026,1787,14781,"CollgCr",5,1,1,2,1,0,4,0,0,0,4,"Hip",8,5,4,"VinylSd",4,4.87365217391304,"1Fam","RL","PConc",1753,"GasA",4,1,3,3,"RFn",3,1,3,0,"Normal",0,"1Story",0,2,3,8,7,3,5,1,6
"400",5.4696747725518,1590,11645,"CollgCr",1,1,1,0,1,0,1,0,0,0,5,"Hip",8,5,4,"VinylSd",4,4.87365217391304,"1Fam","RL","PConc",1570,"GasA",5,0,3,3,"Fin",3,1,3,0,"Partial",0,"1Story",1,2,0,8,6,2,5,1,6
"401",5.50242711998443,1714,8147,"StoneBr",1,1,0,0,3,0,1,0,0,0,5,"Hip",9,5,4,"MetalSd",4,4.87365217391304,"TwnhsE","RL","PConc",1714,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,2,4,8,7,2,5,1,6
"402",5.51838231554534,2358,11643,"NridgHt",1,1,1,1,1,0,1,0,0,0,5,"Hip",8,5,4,"MetalSd",3,4.87365217391304,"1Fam","RL","PConc",1524,"GasA",5,1,3,3,"Fin",3,1,3,0,"Partial",0,"2Story",1,2,4,8,10,4,5,1,6
"403",5.57287160220048,1792,11846,"NridgHt",3,1,1,1,3,0,1,0,0,0,5,"Hip",9,5,4,"VinylSd",4,4.87365217391304,"1Fam","RL","PConc",1792,"GasA",5,1,3,3,"Fin",3,1,3,0,"Normal",0,"1Story",1,2,4,8,6,2,5,1,6
"404",5.57749179983723,1780,14828,"NridgHt",2,1,1,1,1,0,2,0,0,0,5,"Hip",9,5,5,"MetalSd",4,4.87365217391304,"1Fam","RL","PConc",1780,"GasA",5,1,3,3,"Fin",3,1,3,0,"Normal",0,"1Story",1,2,4,8,7,2,5,1,6
"405",4.85733249643127,819,9000,"IDOTRR",87,1,31,0,1,0,1,0,0,0,3,"Gable",5,4,3,"Wd Sdng",1,4.7158,"1Fam","RM","BrkTil",610,"GasA",4,0,0,0,"NoGarage",0,1,1,0,"Abnorml",0,"1Story",0,1,0,8,4,2,5,0,5
"406",5.03342375548695,1336,11040,"IDOTRR",86,1,30,0,0,1,1,0,0,0,3,"Gable",4,6,3,"MetalSd",1,4.7158,"1Fam","C (all)","CBlock",637,"GasA",3,0,3,3,"Unf",1,1,3,120,"Normal",0,"1.5Fin",0,1,0,8,7,3,4,1,1
"407",5.05880548667591,1176,6240,"BrkSide",72,1,16,0,1,0,1,0,0,0,3,"Gable",6,6,3,"Wd Sdng",1,4.7158,"1Fam","RM","PConc",816,"GasA",3,1,3,3,"Unf",2,1,3,0,"Normal",0,"1.5Fin",0,1,4,8,6,3,3,1,5
"408",5.07554696139253,1556,8512,"NAmes",46,1,0,0,1,0,2,0,0,0,3,"Hip",5,5,3,"BrkFace",1,4.7158,"Duplex","RL","CBlock",1556,"GasA",3,0,0,0,"NoGarage",0,2,3,0,"Normal",0,"1Story",0,2,0,8,8,4,3,1,6
"409",5.08278537031645,1273,11388,"Edwards",96,1,83,0,0,1,1,0,0,0,3,"Gable",4,7,3,"VinylSd",1,4.7158,"1Fam","RL","BrkTil",616,"GasA",4,0,3,2,"Unf",1,1,1,0,"Normal",0,"1.5Fin",0,1,0,6,5,3,3,0,6
"410",5.09166695759568,1148,6420,"Edwards",54,1,0,1,1,0,1,0,0,0,5,"Gable",5,7,3,"Wd Sdng",2,4.7158,"1Fam","RL","PConc",980,"GasA",3,0,3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,0,8,6,2,2,1,6
"411",5.10380372095596,1145,7700,"NAmes",50,1,0,0,1,0,1,0,0,0,4,"Gable",5,7,3,"VinylSd",1,4.7158,"1Fam","RL","CBlock",301,"GasA",3,0,3,3,"Unf",2,1,3,0,"Normal",0,"SLvl",0,1,0,6,6,3,5,1,6
"412",5.11727129565576,1224,20000,"Mitchel",46,1,36,0,1,0,1,0,0,0,3,"Gable",5,7,3,"VinylSd",1,4.7158,"1Fam","RL","CBlock",1224,"GasA",3,1,3,3,"Unf",2,1,3,0,"Abnorml",0,"1Story",1,1,3,8,7,4,5,1,6
"413",5.16136800223498,1387,7514,"NAmes",39,1,8,0,1,0,1,0,0,0,3,"Hip",5,7,3,"MetalSd",2,4.7158,"1Fam","RL","CBlock",943,"GasA",3,1,3,3,"RFn",1,1,3,240,"Normal",0,"1Story",1,1,3,8,6,3,3,1,6
"414",5.16879202031418,1521,12144,"NAmes",56,1,0,0,1,0,1,0,0,0,3,"Gable",4,6,3,"BrkComm",1,4.7158,"1Fam","RL","CBlock",910,"GasA",4,0,2,3,"Unf",1,1,3,168,"Normal",0,"1.5Fin",0,1,0,6,6,3,4,1,6
"415",5.23044892137827,1920,10192,"NWAmes",38,1,24,1,1,0,1,0,0,0,3,"Gable",7,6,3,"MetalSd",1,4.7158,"1Fam","RL","CBlock",570,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"SLvl",0,3,3,8,8,4,4,1,6
"416",5.27415784926368,1036,3640,"Greens",26,1,0,1,1,0,4,0,0,0,4,"Gable",8,5,4,"Wd Sdng",4,4.7158,"Twnhs","RL","CBlock",1036,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,1,3,8,4,1,3,1,6
"417",5.27875360095283,1419,8773,"NAmes",4,1,0,2,1,0,0,0,0,0,4,"Gable",6,5,4,"MetalSd",1,4.7158,"TwnhsE","RH","PConc",1487,"GasA",4,0,3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,2,0,8,4,2,5,1,3
"418",5.29003461136252,1948,12393,"CollgCr",2,1,1,2,1,0,0,0,0,0,4,"Gable",7,5,4,"VinylSd",1,4.7158,"1Fam","RL","PConc",847,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2,4,8,8,4,5,1,6
"419",5.29003461136252,1550,21780,"Crawfor",86,1,30,0,1,0,1,0,0,0,3,"Gable",6,5,3,"Wd Sdng",1,4.7158,"1Fam","RL","PConc",817,"GasA",3,1,3,3,"Unf",1,1,2,429,"Normal",0,"2Story",0,1,3,6,7,3,4,1,6
"420",5.29446622616159,1909,8726,"CollgCr",4,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",1,4.7158,"1Fam","RL","PConc",872,"GasA",4,0,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2,0,8,8,4,5,1,6
"421",5.3324384599156,1911,9554,"SawyerW",13,1,1,1,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd",1,4.7158,"1Fam","RL","PConc",777,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2,3,8,8,3,5,1,6
"422",5.33645973384853,1779,13426,"CollgCr",7,1,1,1,1,0,2,0,0,0,4,"Gable",7,5,4,"VinylSd",2,4.7158,"1Fam","RL","PConc",951,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,2,3,8,7,3,5,1,6
"423",5.34439227368511,1568,7180,"Somerst",5,3,1,1,1,0,1,0,0,0,4,"Gable",8,5,4,"CemntBd",1,4.7158,"1Fam","FV","PConc",1568,"GasA",4,1,3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,2,3,8,6,3,5,1,4
"424",5.35218251811136,1548,3072,"Blmngtn",2,1,0,0,1,0,1,0,0,0,4,"Hip",7,5,4,"VinylSd",1,4.7158,"TwnhsE","RM","PConc",1365,"GasA",4,1,3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,2,3,8,7,2,5,1,5
"425",5.37106786227174,1525,9100,"CollgCr",6,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd",3,4.7158,"1Fam","RL","PConc",1525,"GasA",4,0,3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,0,8,6,3,5,1,6
"426",5.38471174293828,1625,23580,"Mitchel",27,1,0,1,1,1,1,0,0,0,4,"Gable",6,6,3,"Plywood",4,4.7158,"1Fam","RL","CBlock",1625,"GasA",2,1,3,3,"Fin",2,1,3,0,"Normal",0,"1Story",0,2,3,8,6,3,3,1,6
"427",5.43889818205624,2021,23257,"Gilbert",0,1,0,3,3,0,4,0,0,0,5,"Gable",7,5,4,"VinylSd",1,4.7158,"1Fam","RL","PConc",868,"GasA",4,1,3,3,"RFn",2,1,3,0,"Partial",0,"2Story",0,2,4,8,9,3,5,1,6
"428",5.4432629874587,2448,18275,"NAmes",44,1,36,1,3,0,1,0,0,0,3,"Gable",7,8,3,"Plywood",4,4.7158,"1Fam","RL","CBlock",1438,"GasA",3,2,3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,3,4,8,9,3,3,1,6
"429",5.48995847942483,2452,13418,"NridgHt",2,1,1,0,1,0,1,0,0,0,5,"Gable",8,5,4,"VinylSd",3,4.7158,"1Fam","RL","PConc",1117,"GasA",4,1,3,3,"Fin",3,1,3,0,"Normal",0,"2Story",0,3,4,8,9,4,5,1,6
"430",5.4983105537896,1980,16737,"NridgHt",2,1,1,0,1,0,3,0,0,0,5,"Hip",9,5,4,"VinylSd",3,4.7158,"1Fam","RL","PConc",1980,"GasA",5,1,3,3,"Fin",3,1,3,0,"Normal",0,"1Story",1,2,4,8,8,3,5,1,6
"431",5.52739787152047,1670,15218,"Somerst",0,1,0,1,1,0,4,0,0,1,5,"Gable",8,5,4,"VinylSd",1,4.7158,"1Fam","RL","PConc",1670,"GasA",4,1,3,3,"RFn",3,1,3,200,"Partial",0,"1Story",1,2,4,8,6,2,5,1,6
"432",5.53484186385682,2596,16259,"NridgHt",0,1,0,0,1,0,2,0,0,0,5,"Gable",9,5,3,"VinylSd",3,4.7158,"1Fam","RL","PConc",1249,"GasA",4,0,3,3,"RFn",3,1,3,0,"Partial",0,"2Story",0,3,0,8,9,4,5,1,6
"433",5.67209785793572,2000,18261,"StoneBr",1,1,0,1,3,0,1,0,0,0,5,"Hip",9,5,5,"VinylSd",4,4.7158,"1Fam","RL","PConc",1910,"GasA",5,2,3,3,"Unf",3,1,3,0,"Normal",123,"1Story",1,2,4,8,8,3,5,1,6
"434",4.54791001686449,480,9000,"IDOTRR",57,1,1,0,1,0,1,0,0,0,3,"Gable",2,3,3,"AsbShng",3,4.72461904761905,"1Fam","C (all)","CBlock",480,"GasA",3,0,3,3,"Unf",1,1,3,0,"Abnorml",0,"1Story",1,0,0,8,4,1,3,0,1
"435",4.80955971463527,1020,4761,"IDOTRR",88,1,32,0,1,0,2,0,0,0,3,"Gable",3,3,2,"Wd Sdng",1,4.72461904761905,"1Fam","C (all)","BrkTil",1020,"GasA",2,0,0,0,"NoGarage",0,1,1,105,"Normal",0,"1.5Unf",0,1,0,8,5,2,2,0,1
"436",4.95424250943933,1296,10791,"Sawyer",39,1,0,0,1,0,1,0,0,0,0,"Gable",4,5,3,"MetalSd",0,4.72461904761905,"Duplex","RL","Slab",0,"GasA",3,0,3,3,"Unf",2,2,3,0,"Normal",0,"1Story",0,2,0,8,6,2,3,1,6
"437",4.9912260756925,1436,8777,"Edwards",96,1,90,0,2,0,1,1,0,0,4,"Gable",4,6,3,"Plywood",1,4.72461904761905,"1Fam","RL","CBlock",676,"GasA",3,0,3,3,"Unf",2,1,3,0,"Normal",0,"2Story",1,2,0,7,6,3,4,1,6
"438",4.99913054128737,713,10410,"OldTown",76,2,71,0,1,0,1,0,0,0,3,"Gable",3,8,3,"VinylSd",1,4.72461904761905,"1Fam","RL","PConc",713,"GasA",4,0,2,2,"Unf",1,1,1,161,"Normal",0,"1Story",0,1,0,8,5,2,5,1,6
"439",5.03342375548695,1092,1680,"BrDale",34,1,0,0,1,0,1,0,0,0,3,"Gable",6,5,3,"HdBoard",1,4.72461904761905,"Twnhs","RM","CBlock",525,"GasA",3,0,3,3,"Unf",1,1,3,0,"Normal",0,"2Story",0,1,0,8,6,3,4,1,5
"440",5.05882065827053,1368,3600,"OldTown",96,2,83,0,1,0,1,0,0,0,3,"Gable",6,7,3,"VinylSd",1,4.72461904761905,"1Fam","RM","CBlock",684,"GasA",3,0,3,2,"Unf",1,1,1,0,"Normal",0,"2Story",0,1,0,8,7,3,5,0,5
"441",5.06069784035361,1396,9000,"IDOTRR",55,1,0,0,1,0,1,0,0,0,3,"Gable",5,6,2,"WdShing",2,4.72461904761905,"2fmCon","C (all)","CBlock",660,"GasA",3,0,0,0,"NoGarage",0,2,3,0,"Abnorml",0,"1.5Fin",0,2,0,6,8,4,3,0,1
"442",5.06445798922692,1118,4400,"OldTown",86,1,30,0,1,0,1,0,0,0,2,"Gable",6,8,3,"Stucco",1,4.72461904761905,"1Fam","RM","BrkTil",648,"GasA",3,0,3,3,"Unf",2,1,3,0,"Normal",0,"1.5Fin",0,1,0,8,6,2,3,1,5
"443",5.07554696139253,1584,8917,"NAmes",39,1,0,1,1,0,1,0,0,0,3,"Gable",5,5,3,"Plywood",1,4.72461904761905,"Duplex","RL","CBlock",1584,"GasA",3,0,3,3,"Unf",2,2,3,0,"Normal",0,"1Story",0,2,0,8,8,4,3,1,6
"444",5.07918124604763,864,7332,"NAmes",47,1,0,0,1,0,1,0,0,0,3,"Gable",6,6,3,"WdShing",1,4.72461904761905,"1Fam","RL","CBlock",864,"GasA",4,0,3,3,"Unf",1,1,3,0,"Abnorml",0,"1Story",1,1,0,8,4,2,5,1,6
"445",5.09691001300806,1482,16012,"Edwards",52,1,14,1,1,0,1,0,0,0,3,"Hip",4,4,3,"Wd Sdng",1,4.72461904761905,"1Fam","RL","CBlock",954,"GasA",3,1,3,3,"Unf",2,1,3,0,"Abnorml",0,"1Story",0,2,4,7,6,3,5,1,6
"446",5.10209052551184,874,10172,"Mitchel",38,1,35,1,1,0,1,0,0,0,3,"Gable",5,7,3,"Plywood",1,4.72461904761905,"1Fam","RL","CBlock",864,"GasA",3,0,3,3,"RFn",1,1,3,0,"Normal",0,"1Story",1,1,0,8,5,3,5,1,6
"447",5.10380372095596,1312,7500,"NAmes",59,1,3,0,1,0,1,0,0,0,3,"Gable",6,6,3,"VinylSd",1,4.72461904761905,"1Fam","RL","CBlock",784,"GasA",3,0,3,3,"Unf",2,1,3,0,"Normal",0,"1.5Fin",0,1,0,8,6,3,5,1,6
